timestamp,customer_no,location,weekday,time,hour
2019-09-02 19:52:00,Monday_1263,fruit,Monday,19:52:00,19
2019-09-02 19:52:00,Monday_1264,spices,Monday,19:52:00,19
2019-09-02 19:52:00,Monday_1266,checkout,Monday,19:52:00,19
2019-09-02 19:52:00,Monday_1267,drinks,Monday,19:52:00,19
2019-09-02 19:52:00,Monday_1268,drinks,Monday,19:52:00,19
2019-09-02 19:52:00,Monday_1270,fruit,Monday,19:52:00,19
2019-09-02 19:52:00,Monday_1271,fruit,Monday,19:52:00,19
2019-09-02 19:52:00,Monday_1272,fruit,Monday,19:52:00,19
2019-09-02 19:52:00,Monday_1273,fruit,Monday,19:52:00,19
2019-09-02 19:52:00,Monday_1274,fruit,Monday,19:52:00,19
2019-09-02 19:52:00,Monday_1275,spices,Monday,19:52:00,19
2019-09-02 19:53:00,Monday_1251,checkout,Monday,19:53:00,19
2019-09-02 19:53:00,Monday_1257,fruit,Monday,19:53:00,19
2019-09-02 19:53:00,Monday_1258,checkout,Monday,19:53:00,19
2019-09-02 19:53:00,Monday_1270,checkout,Monday,19:53:00,19
2019-09-02 19:53:00,Monday_1272,checkout,Monday,19:53:00,19
2019-09-02 19:53:00,Monday_1274,checkout,Monday,19:53:00,19
2019-09-02 19:53:00,Monday_1276,dairy,Monday,19:53:00,19
2019-09-02 19:53:00,Monday_1277,spices,Monday,19:53:00,19
2019-09-02 19:54:00,Monday_1253,checkout,Monday,19:54:00,19
2019-09-02 19:54:00,Monday_1260,checkout,Monday,19:54:00,19
2019-09-02 19:54:00,Monday_1263,checkout,Monday,19:54:00,19
2019-09-02 19:54:00,Monday_1264,checkout,Monday,19:54:00,19
2019-09-02 19:54:00,Monday_1265,checkout,Monday,19:54:00,19
2019-09-02 19:54:00,Monday_1268,checkout,Monday,19:54:00,19
2019-09-02 19:54:00,Monday_1269,dairy,Monday,19:54:00,19
2019-09-02 19:54:00,Monday_1271,spices,Monday,19:54:00,19
2019-09-02 19:54:00,Monday_1273,checkout,Monday,19:54:00,19
2019-09-02 19:54:00,Monday_1278,dairy,Monday,19:54:00,19
2019-09-02 19:54:00,Monday_1279,spices,Monday,19:54:00,19
2019-09-02 19:55:00,Monday_1249,checkout,Monday,19:55:00,19
2019-09-02 19:55:00,Monday_1257,checkout,Monday,19:55:00,19
2019-09-02 19:55:00,Monday_1261,checkout,Monday,19:55:00,19
2019-09-02 19:55:00,Monday_1262,checkout,Monday,19:55:00,19
2019-09-02 19:55:00,Monday_1271,checkout,Monday,19:55:00,19
2019-09-02 19:55:00,Monday_1275,checkout,Monday,19:55:00,19
2019-09-02 19:55:00,Monday_1278,checkout,Monday,19:55:00,19
2019-09-02 19:56:00,Monday_1212,checkout,Monday,19:56:00,19
2019-09-02 19:56:00,Monday_1259,fruit,Monday,19:56:00,19
2019-09-02 19:56:00,Monday_1269,spices,Monday,19:56:00,19
2019-09-02 19:56:00,Monday_1277,drinks,Monday,19:56:00,19
2019-09-02 19:56:00,Monday_1280,drinks,Monday,19:56:00,19
2019-09-02 19:56:00,Monday_1281,drinks,Monday,19:56:00,19
2019-09-02 19:56:00,Monday_1282,dairy,Monday,19:56:00,19
2019-09-02 19:57:00,Monday_1269,checkout,Monday,19:57:00,19
2019-09-02 19:57:00,Monday_1279,fruit,Monday,19:57:00,19
2019-09-02 19:57:00,Monday_1280,fruit,Monday,19:57:00,19
2019-09-02 19:57:00,Monday_1281,checkout,Monday,19:57:00,19
2019-09-02 19:57:00,Monday_1282,spices,Monday,19:57:00,19
2019-09-02 19:57:00,Monday_1283,fruit,Monday,19:57:00,19
2019-09-02 19:58:00,Monday_1230,spices,Monday,19:58:00,19
2019-09-02 19:58:00,Monday_1280,checkout,Monday,19:58:00,19
2019-09-02 19:58:00,Monday_1284,dairy,Monday,19:58:00,19
2019-09-02 19:58:00,Monday_1285,fruit,Monday,19:58:00,19
2019-09-02 19:58:00,Monday_1286,fruit,Monday,19:58:00,19
2019-09-02 19:58:00,Monday_1287,dairy,Monday,19:58:00,19
2019-09-02 19:59:00,Monday_1277,fruit,Monday,19:59:00,19
2019-09-02 19:59:00,Monday_1279,checkout,Monday,19:59:00,19
2019-09-02 19:59:00,Monday_1284,drinks,Monday,19:59:00,19
2019-09-02 20:00:00,Monday_1230,checkout,Monday,20:00:00,20
2019-09-02 20:00:00,Monday_1276,spices,Monday,20:00:00,20
2019-09-02 20:00:00,Monday_1277,checkout,Monday,20:00:00,20
2019-09-02 20:00:00,Monday_1282,dairy,Monday,20:00:00,20
2019-09-02 20:01:00,Monday_1259,checkout,Monday,20:01:00,20
2019-09-02 20:01:00,Monday_1276,dairy,Monday,20:01:00,20
2019-09-02 20:01:00,Monday_1283,checkout,Monday,20:01:00,20
2019-09-02 20:02:00,Monday_1267,spices,Monday,20:02:00,20
2019-09-02 20:02:00,Monday_1285,checkout,Monday,20:02:00,20
2019-09-02 20:02:00,Monday_1286,checkout,Monday,20:02:00,20
2019-09-02 20:02:00,Monday_1288,dairy,Monday,20:02:00,20
2019-09-02 20:02:00,Monday_1289,dairy,Monday,20:02:00,20
2019-09-02 20:03:00,Monday_1267,checkout,Monday,20:03:00,20
2019-09-02 20:03:00,Monday_1276,checkout,Monday,20:03:00,20
2019-09-02 20:03:00,Monday_1282,checkout,Monday,20:03:00,20
2019-09-02 20:04:00,Monday_1290,fruit,Monday,20:04:00,20
2019-09-02 20:04:00,Monday_1291,dairy,Monday,20:04:00,20
2019-09-02 20:04:00,Monday_1292,spices,Monday,20:04:00,20
2019-09-02 20:05:00,Monday_1288,fruit,Monday,20:05:00,20
2019-09-02 20:05:00,Monday_1292,drinks,Monday,20:05:00,20
2019-09-02 20:05:00,Monday_1293,dairy,Monday,20:05:00,20
2019-09-02 20:05:00,Monday_1294,drinks,Monday,20:05:00,20
2019-09-02 20:06:00,Monday_1288,drinks,Monday,20:06:00,20
2019-09-02 20:06:00,Monday_1289,checkout,Monday,20:06:00,20
2019-09-02 20:06:00,Monday_1293,checkout,Monday,20:06:00,20
2019-09-02 20:06:00,Monday_1295,drinks,Monday,20:06:00,20
2019-09-02 20:06:00,Monday_1296,dairy,Monday,20:06:00,20
2019-09-02 20:07:00,Monday_1294,spices,Monday,20:07:00,20
2019-09-02 20:07:00,Monday_1296,drinks,Monday,20:07:00,20
2019-09-02 20:08:00,Monday_1290,checkout,Monday,20:08:00,20
2019-09-02 20:08:00,Monday_1292,spices,Monday,20:08:00,20
2019-09-02 20:08:00,Monday_1296,dairy,Monday,20:08:00,20
2019-09-02 20:08:00,Monday_1297,fruit,Monday,20:08:00,20
2019-09-02 20:08:00,Monday_1298,dairy,Monday,20:08:00,20
2019-09-02 20:08:00,Monday_1299,drinks,Monday,20:08:00,20
2019-09-02 20:08:00,Monday_1300,drinks,Monday,20:08:00,20
2019-09-02 20:09:00,Monday_1284,fruit,Monday,20:09:00,20
2019-09-02 20:09:00,Monday_1288,spices,Monday,20:09:00,20
2019-09-02 20:09:00,Monday_1291,spices,Monday,20:09:00,20
2019-09-02 20:09:00,Monday_1294,checkout,Monday,20:09:00,20
2019-09-02 20:09:00,Monday_1296,drinks,Monday,20:09:00,20
2019-09-02 20:09:00,Monday_1298,checkout,Monday,20:09:00,20
2019-09-02 20:09:00,Monday_1299,dairy,Monday,20:09:00,20
2019-09-02 20:09:00,Monday_1301,fruit,Monday,20:09:00,20
2019-09-02 20:10:00,Monday_1291,dairy,Monday,20:10:00,20
2019-09-02 20:10:00,Monday_1295,spices,Monday,20:10:00,20
2019-09-02 20:10:00,Monday_1299,checkout,Monday,20:10:00,20
2019-09-02 20:10:00,Monday_1300,checkout,Monday,20:10:00,20
2019-09-02 20:10:00,Monday_1302,fruit,Monday,20:10:00,20
2019-09-02 20:10:00,Monday_1303,drinks,Monday,20:10:00,20
2019-09-02 20:10:00,Monday_1304,spices,Monday,20:10:00,20
2019-09-02 20:11:00,Monday_1284,drinks,Monday,20:11:00,20
2019-09-02 20:11:00,Monday_1288,fruit,Monday,20:11:00,20
2019-09-02 20:11:00,Monday_1292,drinks,Monday,20:11:00,20
2019-09-02 20:11:00,Monday_1295,drinks,Monday,20:11:00,20
2019-09-02 20:11:00,Monday_1296,checkout,Monday,20:11:00,20
2019-09-02 20:11:00,Monday_1297,dairy,Monday,20:11:00,20
2019-09-02 20:11:00,Monday_1301,checkout,Monday,20:11:00,20
2019-09-02 20:11:00,Monday_1304,dairy,Monday,20:11:00,20
2019-09-02 20:12:00,Monday_1295,checkout,Monday,20:12:00,20
2019-09-02 20:12:00,Monday_1305,spices,Monday,20:12:00,20
2019-09-02 20:12:00,Monday_1306,fruit,Monday,20:12:00,20
2019-09-02 20:12:00,Monday_1307,fruit,Monday,20:12:00,20
2019-09-02 20:12:00,Monday_1308,fruit,Monday,20:12:00,20
2019-09-02 20:12:00,Monday_1309,dairy,Monday,20:12:00,20
2019-09-02 20:13:00,Monday_1292,checkout,Monday,20:13:00,20
2019-09-02 20:13:00,Monday_1297,spices,Monday,20:13:00,20
2019-09-02 20:13:00,Monday_1302,spices,Monday,20:13:00,20
2019-09-02 20:13:00,Monday_1303,checkout,Monday,20:13:00,20
2019-09-02 20:13:00,Monday_1307,dairy,Monday,20:13:00,20
2019-09-02 20:13:00,Monday_1308,drinks,Monday,20:13:00,20
2019-09-02 20:13:00,Monday_1309,checkout,Monday,20:13:00,20
2019-09-02 20:13:00,Monday_1310,spices,Monday,20:13:00,20
2019-09-02 20:14:00,Monday_1287,checkout,Monday,20:14:00,20
2019-09-02 20:14:00,Monday_1297,dairy,Monday,20:14:00,20
2019-09-02 20:14:00,Monday_1306,drinks,Monday,20:14:00,20
2019-09-02 20:14:00,Monday_1307,fruit,Monday,20:14:00,20
2019-09-02 20:14:00,Monday_1308,checkout,Monday,20:14:00,20
2019-09-02 20:14:00,Monday_1310,drinks,Monday,20:14:00,20
2019-09-02 20:15:00,Monday_1288,spices,Monday,20:15:00,20
2019-09-02 20:15:00,Monday_1291,spices,Monday,20:15:00,20
2019-09-02 20:15:00,Monday_1302,drinks,Monday,20:15:00,20
2019-09-02 20:15:00,Monday_1304,spices,Monday,20:15:00,20
2019-09-02 20:15:00,Monday_1305,checkout,Monday,20:15:00,20
2019-09-02 20:15:00,Monday_1306,spices,Monday,20:15:00,20
2019-09-02 20:16:00,Monday_1302,fruit,Monday,20:16:00,20
2019-09-02 20:16:00,Monday_1306,checkout,Monday,20:16:00,20
2019-09-02 20:16:00,Monday_1310,checkout,Monday,20:16:00,20
2019-09-02 20:16:00,Monday_1311,drinks,Monday,20:16:00,20
2019-09-02 20:16:00,Monday_1312,fruit,Monday,20:16:00,20
2019-09-02 20:16:00,Monday_1313,fruit,Monday,20:16:00,20
2019-09-02 20:16:00,Monday_1314,spices,Monday,20:16:00,20
2019-09-02 20:17:00,Monday_1288,drinks,Monday,20:17:00,20
2019-09-02 20:17:00,Monday_1291,fruit,Monday,20:17:00,20
2019-09-02 20:17:00,Monday_1297,fruit,Monday,20:17:00,20
2019-09-02 20:17:00,Monday_1307,checkout,Monday,20:17:00,20
2019-09-02 20:17:00,Monday_1311,checkout,Monday,20:17:00,20
2019-09-02 20:17:00,Monday_1313,dairy,Monday,20:17:00,20
2019-09-02 20:17:00,Monday_1314,fruit,Monday,20:17:00,20
2019-09-02 20:17:00,Monday_1315,fruit,Monday,20:17:00,20
2019-09-02 20:17:00,Monday_1316,drinks,Monday,20:17:00,20
2019-09-02 20:17:00,Monday_1317,drinks,Monday,20:17:00,20
2019-09-02 20:18:00,Monday_1288,checkout,Monday,20:18:00,20
2019-09-02 20:18:00,Monday_1291,spices,Monday,20:18:00,20
2019-09-02 20:18:00,Monday_1297,checkout,Monday,20:18:00,20
2019-09-02 20:18:00,Monday_1304,drinks,Monday,20:18:00,20
2019-09-02 20:18:00,Monday_1312,dairy,Monday,20:18:00,20
2019-09-02 20:18:00,Monday_1313,fruit,Monday,20:18:00,20
2019-09-02 20:18:00,Monday_1316,checkout,Monday,20:18:00,20
2019-09-02 20:19:00,Monday_1291,fruit,Monday,20:19:00,20
2019-09-02 20:19:00,Monday_1313,checkout,Monday,20:19:00,20
2019-09-02 20:19:00,Monday_1314,drinks,Monday,20:19:00,20
2019-09-02 20:20:00,Monday_1284,checkout,Monday,20:20:00,20
2019-09-02 20:20:00,Monday_1291,checkout,Monday,20:20:00,20
2019-09-02 20:20:00,Monday_1314,spices,Monday,20:20:00,20
2019-09-02 20:20:00,Monday_1317,checkout,Monday,20:20:00,20
2019-09-02 20:20:00,Monday_1318,drinks,Monday,20:20:00,20
2019-09-02 20:20:00,Monday_1319,dairy,Monday,20:20:00,20
2019-09-02 20:21:00,Monday_1302,dairy,Monday,20:21:00,20
2019-09-02 20:21:00,Monday_1315,dairy,Monday,20:21:00,20
2019-09-02 20:21:00,Monday_1320,fruit,Monday,20:21:00,20
2019-09-02 20:21:00,Monday_1321,drinks,Monday,20:21:00,20
2019-09-02 20:22:00,Monday_1315,spices,Monday,20:22:00,20
2019-09-02 20:22:00,Monday_1319,spices,Monday,20:22:00,20
2019-09-02 20:22:00,Monday_1320,checkout,Monday,20:22:00,20
2019-09-02 20:23:00,Monday_1314,drinks,Monday,20:23:00,20
2019-09-02 20:23:00,Monday_1318,fruit,Monday,20:23:00,20
2019-09-02 20:23:00,Monday_1319,dairy,Monday,20:23:00,20
2019-09-02 20:23:00,Monday_1321,checkout,Monday,20:23:00,20
2019-09-02 20:24:00,Monday_1322,spices,Monday,20:24:00,20
2019-09-02 20:24:00,Monday_1323,fruit,Monday,20:24:00,20
2019-09-02 20:25:00,Monday_1314,checkout,Monday,20:25:00,20
2019-09-02 20:25:00,Monday_1315,dairy,Monday,20:25:00,20
2019-09-02 20:25:00,Monday_1319,checkout,Monday,20:25:00,20
2019-09-02 20:25:00,Monday_1322,fruit,Monday,20:25:00,20
2019-09-02 20:25:00,Monday_1323,checkout,Monday,20:25:00,20
2019-09-02 20:25:00,Monday_1324,drinks,Monday,20:25:00,20
2019-09-02 20:26:00,Monday_1322,dairy,Monday,20:26:00,20
2019-09-02 20:26:00,Monday_1325,fruit,Monday,20:26:00,20
2019-09-02 20:27:00,Monday_1324,checkout,Monday,20:27:00,20
2019-09-02 20:28:00,Monday_1325,dairy,Monday,20:28:00,20
2019-09-02 20:28:00,Monday_1326,dairy,Monday,20:28:00,20
2019-09-02 20:28:00,Monday_1327,fruit,Monday,20:28:00,20
2019-09-02 20:29:00,Monday_1318,drinks,Monday,20:29:00,20
2019-09-02 20:29:00,Monday_1326,fruit,Monday,20:29:00,20
2019-09-02 20:29:00,Monday_1327,dairy,Monday,20:29:00,20
2019-09-02 20:29:00,Monday_1328,drinks,Monday,20:29:00,20
2019-09-02 20:29:00,Monday_1329,drinks,Monday,20:29:00,20
2019-09-02 20:30:00,Monday_1312,checkout,Monday,20:30:00,20
2019-09-02 20:30:00,Monday_1318,fruit,Monday,20:30:00,20
2019-09-02 20:30:00,Monday_1325,drinks,Monday,20:30:00,20
2019-09-02 20:30:00,Monday_1328,checkout,Monday,20:30:00,20
2019-09-02 20:30:00,Monday_1330,dairy,Monday,20:30:00,20
2019-09-02 20:30:00,Monday_1331,drinks,Monday,20:30:00,20
2019-09-02 20:30:00,Monday_1332,spices,Monday,20:30:00,20
2019-09-02 20:31:00,Monday_1329,dairy,Monday,20:31:00,20
2019-09-02 20:31:00,Monday_1331,dairy,Monday,20:31:00,20
2019-09-02 20:31:00,Monday_1333,drinks,Monday,20:31:00,20
2019-09-02 20:32:00,Monday_1329,drinks,Monday,20:32:00,20
2019-09-02 20:32:00,Monday_1331,drinks,Monday,20:32:00,20
2019-09-02 20:32:00,Monday_1334,fruit,Monday,20:32:00,20
2019-09-02 20:32:00,Monday_1335,drinks,Monday,20:32:00,20
2019-09-02 20:33:00,Monday_1315,drinks,Monday,20:33:00,20
2019-09-02 20:33:00,Monday_1318,drinks,Monday,20:33:00,20
2019-09-02 20:33:00,Monday_1329,checkout,Monday,20:33:00,20
2019-09-02 20:33:00,Monday_1330,fruit,Monday,20:33:00,20
2019-09-02 20:33:00,Monday_1331,dairy,Monday,20:33:00,20
2019-09-02 20:33:00,Monday_1335,checkout,Monday,20:33:00,20
2019-09-02 20:33:00,Monday_1336,fruit,Monday,20:33:00,20
2019-09-02 20:33:00,Monday_1337,dairy,Monday,20:33:00,20
2019-09-02 20:34:00,Monday_1304,spices,Monday,20:34:00,20
2019-09-02 20:34:00,Monday_1318,checkout,Monday,20:34:00,20
2019-09-02 20:34:00,Monday_1326,checkout,Monday,20:34:00,20
2019-09-02 20:34:00,Monday_1330,dairy,Monday,20:34:00,20
2019-09-02 20:34:00,Monday_1331,drinks,Monday,20:34:00,20
2019-09-02 20:34:00,Monday_1332,drinks,Monday,20:34:00,20
2019-09-02 20:34:00,Monday_1333,fruit,Monday,20:34:00,20
2019-09-02 20:34:00,Monday_1337,drinks,Monday,20:34:00,20
2019-09-02 20:35:00,Monday_1302,checkout,Monday,20:35:00,20
2019-09-02 20:35:00,Monday_1304,checkout,Monday,20:35:00,20
2019-09-02 20:35:00,Monday_1332,fruit,Monday,20:35:00,20
2019-09-02 20:35:00,Monday_1333,dairy,Monday,20:35:00,20
2019-09-02 20:35:00,Monday_1334,dairy,Monday,20:35:00,20
2019-09-02 20:36:00,Monday_1333,drinks,Monday,20:36:00,20
2019-09-02 20:36:00,Monday_1336,dairy,Monday,20:36:00,20
2019-09-02 20:36:00,Monday_1338,fruit,Monday,20:36:00,20
2019-09-02 20:36:00,Monday_1339,fruit,Monday,20:36:00,20
2019-09-02 20:36:00,Monday_1340,dairy,Monday,20:36:00,20
2019-09-02 20:37:00,Monday_1325,checkout,Monday,20:37:00,20
2019-09-02 20:37:00,Monday_1332,checkout,Monday,20:37:00,20
2019-09-02 20:37:00,Monday_1333,checkout,Monday,20:37:00,20
2019-09-02 20:37:00,Monday_1337,fruit,Monday,20:37:00,20
2019-09-02 20:37:00,Monday_1338,checkout,Monday,20:37:00,20
2019-09-02 20:37:00,Monday_1339,dairy,Monday,20:37:00,20
2019-09-02 20:37:00,Monday_1340,drinks,Monday,20:37:00,20
2019-09-02 20:37:00,Monday_1341,dairy,Monday,20:37:00,20
2019-09-02 20:37:00,Monday_1342,fruit,Monday,20:37:00,20
2019-09-02 20:37:00,Monday_1343,spices,Monday,20:37:00,20
2019-09-02 20:37:00,Monday_1344,drinks,Monday,20:37:00,20
2019-09-02 20:38:00,Monday_1330,spices,Monday,20:38:00,20
2019-09-02 20:38:00,Monday_1331,checkout,Monday,20:38:00,20
2019-09-02 20:38:00,Monday_1345,fruit,Monday,20:38:00,20
2019-09-02 20:38:00,Monday_1346,drinks,Monday,20:38:00,20
2019-09-02 20:38:00,Monday_1347,fruit,Monday,20:38:00,20
2019-09-02 20:38:00,Monday_1348,fruit,Monday,20:38:00,20
2019-09-02 20:38:00,Monday_1349,spices,Monday,20:38:00,20
2019-09-02 20:39:00,Monday_1327,fruit,Monday,20:39:00,20
2019-09-02 20:39:00,Monday_1330,fruit,Monday,20:39:00,20
2019-09-02 20:39:00,Monday_1334,checkout,Monday,20:39:00,20
2019-09-02 20:39:00,Monday_1336,fruit,Monday,20:39:00,20
2019-09-02 20:39:00,Monday_1344,checkout,Monday,20:39:00,20
2019-09-02 20:39:00,Monday_1345,spices,Monday,20:39:00,20
2019-09-02 20:39:00,Monday_1346,checkout,Monday,20:39:00,20
2019-09-02 20:39:00,Monday_1347,checkout,Monday,20:39:00,20
2019-09-02 20:39:00,Monday_1348,drinks,Monday,20:39:00,20
2019-09-02 20:40:00,Monday_1315,checkout,Monday,20:40:00,20
2019-09-02 20:40:00,Monday_1322,spices,Monday,20:40:00,20
2019-09-02 20:40:00,Monday_1336,checkout,Monday,20:40:00,20
2019-09-02 20:40:00,Monday_1337,drinks,Monday,20:40:00,20
2019-09-02 20:40:00,Monday_1343,fruit,Monday,20:40:00,20
2019-09-02 20:40:00,Monday_1348,spices,Monday,20:40:00,20
2019-09-02 20:40:00,Monday_1350,dairy,Monday,20:40:00,20
2019-09-02 20:41:00,Monday_1327,spices,Monday,20:41:00,20
2019-09-02 20:41:00,Monday_1330,spices,Monday,20:41:00,20
2019-09-02 20:41:00,Monday_1340,fruit,Monday,20:41:00,20
2019-09-02 20:41:00,Monday_1345,fruit,Monday,20:41:00,20
2019-09-02 20:41:00,Monday_1349,drinks,Monday,20:41:00,20
2019-09-02 20:41:00,Monday_1350,drinks,Monday,20:41:00,20
2019-09-02 20:41:00,Monday_1351,drinks,Monday,20:41:00,20
2019-09-02 20:41:00,Monday_1352,drinks,Monday,20:41:00,20
2019-09-02 20:41:00,Monday_1353,dairy,Monday,20:41:00,20
2019-09-02 20:41:00,Monday_1354,spices,Monday,20:41:00,20
2019-09-02 20:42:00,Monday_1322,dairy,Monday,20:42:00,20
2019-09-02 20:42:00,Monday_1327,checkout,Monday,20:42:00,20
2019-09-02 20:42:00,Monday_1330,dairy,Monday,20:42:00,20
2019-09-02 20:42:00,Monday_1340,spices,Monday,20:42:00,20
2019-09-02 20:42:00,Monday_1342,checkout,Monday,20:42:00,20
2019-09-02 20:42:00,Monday_1343,drinks,Monday,20:42:00,20
2019-09-02 20:42:00,Monday_1345,checkout,Monday,20:42:00,20
2019-09-02 20:42:00,Monday_1350,fruit,Monday,20:42:00,20
2019-09-02 20:42:00,Monday_1352,fruit,Monday,20:42:00,20
2019-09-02 20:42:00,Monday_1355,dairy,Monday,20:42:00,20
2019-09-02 20:42:00,Monday_1356,dairy,Monday,20:42:00,20
2019-09-02 20:43:00,Monday_1337,checkout,Monday,20:43:00,20
2019-09-02 20:43:00,Monday_1340,dairy,Monday,20:43:00,20
2019-09-02 20:43:00,Monday_1348,drinks,Monday,20:43:00,20
2019-09-02 20:43:00,Monday_1354,drinks,Monday,20:43:00,20
2019-09-02 20:43:00,Monday_1357,drinks,Monday,20:43:00,20
2019-09-02 20:43:00,Monday_1358,spices,Monday,20:43:00,20
2019-09-02 20:43:00,Monday_1359,fruit,Monday,20:43:00,20
2019-09-02 20:44:00,Monday_1322,checkout,Monday,20:44:00,20
2019-09-02 20:44:00,Monday_1343,checkout,Monday,20:44:00,20
2019-09-02 20:44:00,Monday_1353,checkout,Monday,20:44:00,20
2019-09-02 20:44:00,Monday_1358,dairy,Monday,20:44:00,20
2019-09-02 20:44:00,Monday_1359,checkout,Monday,20:44:00,20
2019-09-02 20:44:00,Monday_1360,dairy,Monday,20:44:00,20
2019-09-02 20:44:00,Monday_1361,spices,Monday,20:44:00,20
2019-09-02 20:44:00,Monday_1362,spices,Monday,20:44:00,20
2019-09-02 20:45:00,Monday_1341,checkout,Monday,20:45:00,20
2019-09-02 20:45:00,Monday_1348,checkout,Monday,20:45:00,20
2019-09-02 20:45:00,Monday_1351,dairy,Monday,20:45:00,20
2019-09-02 20:45:00,Monday_1357,checkout,Monday,20:45:00,20
2019-09-02 20:45:00,Monday_1361,dairy,Monday,20:45:00,20
2019-09-02 20:45:00,Monday_1362,checkout,Monday,20:45:00,20
2019-09-02 20:45:00,Monday_1363,spices,Monday,20:45:00,20
2019-09-02 20:45:00,Monday_1364,drinks,Monday,20:45:00,20
2019-09-02 20:45:00,Monday_1365,dairy,Monday,20:45:00,20
2019-09-02 20:45:00,Monday_1366,fruit,Monday,20:45:00,20
2019-09-02 20:46:00,Monday_1340,spices,Monday,20:46:00,20
2019-09-02 20:46:00,Monday_1350,dairy,Monday,20:46:00,20
2019-09-02 20:46:00,Monday_1351,drinks,Monday,20:46:00,20
2019-09-02 20:46:00,Monday_1355,checkout,Monday,20:46:00,20
2019-09-02 20:46:00,Monday_1358,drinks,Monday,20:46:00,20
2019-09-02 20:46:00,Monday_1363,checkout,Monday,20:46:00,20
2019-09-02 20:46:00,Monday_1364,spices,Monday,20:46:00,20
2019-09-02 20:46:00,Monday_1365,drinks,Monday,20:46:00,20
2019-09-02 20:46:00,Monday_1367,drinks,Monday,20:46:00,20
2019-09-02 20:46:00,Monday_1368,dairy,Monday,20:46:00,20
2019-09-02 20:46:00,Monday_1369,drinks,Monday,20:46:00,20
2019-09-02 20:47:00,Monday_1351,spices,Monday,20:47:00,20
2019-09-02 20:47:00,Monday_1366,spices,Monday,20:47:00,20
2019-09-02 20:47:00,Monday_1367,dairy,Monday,20:47:00,20
2019-09-02 20:47:00,Monday_1368,drinks,Monday,20:47:00,20
2019-09-02 20:47:00,Monday_1370,drinks,Monday,20:47:00,20
2019-09-02 20:47:00,Monday_1371,spices,Monday,20:47:00,20
2019-09-02 20:47:00,Monday_1372,fruit,Monday,20:47:00,20
2019-09-02 20:47:00,Monday_1373,spices,Monday,20:47:00,20
2019-09-02 20:47:00,Monday_1374,fruit,Monday,20:47:00,20
2019-09-02 20:47:00,Monday_1375,dairy,Monday,20:47:00,20
2019-09-02 20:48:00,Monday_1339,checkout,Monday,20:48:00,20
2019-09-02 20:48:00,Monday_1349,fruit,Monday,20:48:00,20
2019-09-02 20:48:00,Monday_1350,drinks,Monday,20:48:00,20
2019-09-02 20:48:00,Monday_1351,drinks,Monday,20:48:00,20
2019-09-02 20:48:00,Monday_1352,checkout,Monday,20:48:00,20
2019-09-02 20:48:00,Monday_1354,checkout,Monday,20:48:00,20
2019-09-02 20:48:00,Monday_1358,checkout,Monday,20:48:00,20
2019-09-02 20:48:00,Monday_1365,dairy,Monday,20:48:00,20
2019-09-02 20:48:00,Monday_1366,drinks,Monday,20:48:00,20
2019-09-02 20:48:00,Monday_1367,checkout,Monday,20:48:00,20
2019-09-02 20:48:00,Monday_1372,dairy,Monday,20:48:00,20
2019-09-02 20:48:00,Monday_1373,checkout,Monday,20:48:00,20
2019-09-02 20:49:00,Monday_1349,dairy,Monday,20:49:00,20
2019-09-02 20:49:00,Monday_1350,checkout,Monday,20:49:00,20
2019-09-02 20:49:00,Monday_1361,spices,Monday,20:49:00,20
2019-09-02 20:49:00,Monday_1368,checkout,Monday,20:49:00,20
2019-09-02 20:49:00,Monday_1370,fruit,Monday,20:49:00,20
2019-09-02 20:49:00,Monday_1371,fruit,Monday,20:49:00,20
2019-09-02 20:49:00,Monday_1375,checkout,Monday,20:49:00,20
2019-09-02 20:50:00,Monday_1340,checkout,Monday,20:50:00,20
2019-09-02 20:50:00,Monday_1361,fruit,Monday,20:50:00,20
2019-09-02 20:50:00,Monday_1364,drinks,Monday,20:50:00,20
2019-09-02 20:50:00,Monday_1369,checkout,Monday,20:50:00,20
2019-09-02 20:51:00,Monday_1361,checkout,Monday,20:51:00,20
2019-09-02 20:51:00,Monday_1365,drinks,Monday,20:51:00,20
2019-09-02 20:51:00,Monday_1370,checkout,Monday,20:51:00,20
2019-09-02 20:51:00,Monday_1376,drinks,Monday,20:51:00,20
2019-09-02 20:51:00,Monday_1377,drinks,Monday,20:51:00,20
2019-09-02 20:51:00,Monday_1378,spices,Monday,20:51:00,20
2019-09-02 20:51:00,Monday_1379,dairy,Monday,20:51:00,20
2019-09-02 20:51:00,Monday_1380,dairy,Monday,20:51:00,20
2019-09-02 20:52:00,Monday_1349,drinks,Monday,20:52:00,20
2019-09-02 20:52:00,Monday_1371,spices,Monday,20:52:00,20
2019-09-02 20:52:00,Monday_1372,checkout,Monday,20:52:00,20
2019-09-02 20:52:00,Monday_1381,drinks,Monday,20:52:00,20
2019-09-02 20:52:00,Monday_1382,drinks,Monday,20:52:00,20
2019-09-02 20:53:00,Monday_1349,checkout,Monday,20:53:00,20
2019-09-02 20:53:00,Monday_1360,drinks,Monday,20:53:00,20
2019-09-02 20:53:00,Monday_1366,checkout,Monday,20:53:00,20
2019-09-02 20:53:00,Monday_1371,checkout,Monday,20:53:00,20
2019-09-02 20:53:00,Monday_1374,drinks,Monday,20:53:00,20
